"x","y"
1.47358121330724,0.141121276186637
1.4853228962818,0.139475648028553
1.49706457925636,0.137807012842803
1.50880626223092,0.136115493061088
1.52054794520548,0.134401535186059
1.53228962818004,0.132665895649992
1.5440313111546,0.130905921240802
1.55577299412916,0.129126604390169
1.56751467710372,0.127331105037524
1.57925636007828,0.125521333900339
1.59099804305284,0.123699281925706
1.6027397260274,0.121866859551432
1.61448140900196,0.120025207048119
1.62622309197652,0.118178847273366
1.63796477495108,0.116329622547847
1.64970645792564,0.114479261234338
1.6614481409002,0.112629369517062
1.67318982387476,0.110781815414312
1.68493150684931,0.108938674854536
1.69667318982387,0.107100526374527
1.70841487279843,0.105268170555618
1.72015655577299,0.103442284150322
1.73189823874755,0.101623426594215
1.74363992172211,0.0998135539585548
1.75538160469667,0.0980122700049814
1.76712328767123,0.0962191322961588
1.77886497064579,0.0944342739337969
1.79060665362035,0.0926577932167339
1.80234833659491,0.0908897940112958
1.81409001956947,0.0891325757601657
1.82583170254403,0.0873839023979856
1.83757338551859,0.0856437934016783
1.84931506849315,0.0839122632874089
1.86105675146771,0.082189320876292
1.87279843444227,0.0804757364193643
1.88454011741683,0.0787722771827948
1.89628180039139,0.0770773403576321
1.90802348336595,0.0753908682993814
1.91976516634051,0.0737127879413958
1.93150684931507,0.0720430113778941
1.94324853228963,0.070382839777242
1.95499021526419,0.0687314542635726
1.96673189823875,0.0670879602156701
1.97847358121331,0.0654522699782105
1.99021526418787,0.0638243241556815
2.00195694716243,0.0622040986287544
2.01369863013699,0.0605937118887887
2.02544031311155,0.0589914645253498
2.03718199608611,0.0573976130932253
2.04892367906066,0.0558126151997397
2.06066536203522,0.054237053744964
2.07240704500978,0.0526725140502832
2.08414872798434,0.051121847364515
2.0958904109589,0.0495843350708141
2.10763209393346,0.0480614312172111
2.11937377690802,0.0465547425020881
2.13111545988258,0.045066023628698
2.14285714285714,0.0436009067201573
2.1545988258317,0.0421616145413906
2.16634050880626,0.0407481661475863
2.17808219178082,0.0393628708503341
2.18982387475538,0.0380080550696425
2.20156555772994,0.0366860445413345
2.2133072407045,0.0354086756770072
2.22504892367906,0.0341710006687071
2.23679060665362,0.0329739887149897
2.24853228962818,0.0318193251637993
2.26027397260274,0.0307084910688766
2.2720156555773,0.0296455382012923
2.28375733855186,0.0286386293458298
2.29549902152642,0.0276784742617362
2.30724070450098,0.0267650162398211
2.31898238747554,0.0258979059402514
2.3307240704501,0.0250765041941989
2.34246575342466,0.0243060897868088
2.35420743639922,0.023583549600393
2.36594911937378,0.0229014467395544
2.37769080234834,0.0222577499448797
2.3894324853229,0.0216502715117748
2.40117416829746,0.021076686799736
2.41291585127202,0.020540850318786
2.42465753424657,0.0200332950501298
2.43639921722113,0.0195503091757304
2.44814090019569,0.0190894754043153
2.45988258317025,0.0186484662964693
2.47162426614481,0.0182257392787394
2.48336594911937,0.0178211397028157
2.49510763209393,0.0174291362395552
2.50684931506849,0.0170483536922233
2.51859099804305,0.0166776257496631
2.53033268101761,0.0163159955554377
2.54207436399217,0.0159637385361426
2.55381604696673,0.0156203428132976
2.56555772994129,0.015284609857144
2.57729941291585,0.0149566421101265
2.58904109589041,0.014636666413246
2.60078277886497,0.0143250196526765
2.61252446183953,0.0140242181997545
2.62426614481409,0.0137335502158993
2.63600782778865,0.0134530327757462
2.64774951076321,0.0131831246276776
2.65949119373777,0.0129242275968284
2.67123287671233,0.0126770326874173
2.68297455968689,0.0124441992628147
2.69471624266145,0.0122229163331882
2.70645792563601,0.0120129650623776
2.71819960861057,0.0118139942019656
2.72994129158513,0.0116255215431997
2.74168297455969,0.0114479394400821
2.75342465753425,0.0112803096311366
2.76516634050881,0.0111201098141077
2.77690802348337,0.0109662620322549
2.78864970645793,0.0108176358140195
2.80039138943248,0.0106730595639188
